# Value of 1 to indicate we must rescale to breaks
1
# Particle ID to identify what particle we use by Z. Taken from command line.
1
# Total LET value for curve
1.16516839551
# Average energy deposit at a given range. Distances um; energies in keV
# Input file name: Radial Energy_50MeV.csv
# Written at: 2016-11-21 13:03:25.329000
# r,Energy
0.0,0.00350028655013
0.005,0.00545076221247
0.01,0.0059687984792
0.015,0.00626708517534
0.02,0.0064433594055
0.025,0.00659865655623
0.03,0.00674563202345
0.035,0.00685773745089
0.04,0.00695676862876
0.045,0.00703983281113
0.05,0.00716910217216
0.055,0.00723426183793
0.06,0.00729851071463
0.065,0.00736353149858
0.07,0.00742550229259
0.075,0.00748911846471
0.08,0.00754625282016
0.085,0.00759534431505
0.09,0.00764217776782
0.095,0.00769284574366
0.1,0.00774082949324
0.105,0.0077844475227
0.11,0.00782841220936
0.115,0.00786196246445
0.12,0.00789706117914
0.125,0.00792911578046
0.13,0.00796283391882
0.135,0.00799961355924
0.14,0.00802859783602
0.145,0.00805568531913
0.15,0.0080822808462
0.155,0.00811307827422
0.16,0.00815005902575
0.165,0.00819046756834
0.17,0.00822378923531
0.175,0.00825134541542
0.18,0.0082795838365
0.185,0.00830766806097
0.19,0.00832734208346
0.195,0.00835942573537
0.2,0.00837859091604
0.205,0.00839768726874
0.21,0.00841669219952
0.215,0.00843538148919
0.22,0.00845967215514
0.225,0.00848409095682
0.23,0.00850326844698
0.235,0.00851883948951
0.24,0.00853444095932
0.245,0.00855659980126
0.25,0.00857521447817
0.255,0.00859154836344
0.26,0.00860825614455
0.265,0.00862321971826
0.27,0.00863659685352
0.275,0.00865205788101
0.28,0.0086674594266
0.285,0.00868517518783
0.29,0.00870201354918
0.295,0.00872187646614
0.3,0.0087390877144
0.305,0.00875852199462
0.31,0.00877724630762
0.315,0.00879068695472
0.32,0.00880545433451
0.325,0.00882342715644
0.33,0.00884192153264
0.335,0.00885857459667
0.34,0.00886950228644
0.345,0.00888371588875
0.35,0.00889860082645
0.355,0.00891031863346
0.36,0.00892205944112
0.365,0.00893361037718
0.37,0.00894392835936
