# Value of 1 to indicate we must rescale to breaks
1
# Particle ID to identify what particle we use by Z. Taken from command line.
1
# Total LET value for curve
5.52088489363
# Average energy deposit at a given range. Distances um; energies in keV
# Input file name: Radial Energy_8MeV.csv
# Written at: 2016-11-21 12:58:05.013000
# r,Energy
0.0,0.0170744792326
0.005,0.0276064952384
0.01,0.0303322978632
0.015,0.0319982421429
0.02,0.0331675580937
0.025,0.0341087812878
0.03,0.0349498442933
0.035,0.0357017906615
0.04,0.0363786571241
0.045,0.0369815016388
0.05,0.037760268594
0.055,0.0382169469191
0.06,0.0386575239951
0.065,0.0390857987033
0.07,0.0394977565633
0.075,0.0398803670879
0.08,0.0402446074107
0.085,0.0405915011893
0.09,0.040937627085
0.095,0.0412416997179
0.1,0.0415527269911
0.105,0.0418602485994
0.11,0.0421449905971
0.115,0.0424175135678
0.12,0.0426646918013
0.125,0.0428759413642
0.13,0.0431027739373
0.135,0.0433185239387
0.14,0.0435291249658
0.145,0.0437467966785
0.15,0.043944764027
0.155,0.0441347482986
0.16,0.0443175140063
0.165,0.044491077752
0.17,0.0446735249438
0.175,0.044853372349
0.18,0.04501663115
0.185,0.045179397827
0.19,0.0453264657882
0.195,0.0454970947812
0.2,0.0456812293603
0.205,0.0458341163601
0.21,0.0459772876758
0.215,0.0460998572334
0.22,0.046241855002
0.225,0.0463870870129
0.23,0.0465247307274
0.235,0.0466659174012
0.24,0.0468024708795
0.245,0.0469170637233
0.25,0.0470507279243
0.255,0.0471867735883
0.26,0.0473180773005
0.265,0.0474373646289
0.27,0.0475358655031
0.275,0.0476353561262
0.28,0.0477271100241
0.285,0.0478230728292
0.29,0.0479222388606
0.295,0.0480225449095
0.3,0.0481448528642
0.305,0.0482774175519
0.31,0.0483895342326
0.315,0.0484751327384
0.32,0.0485579840787
0.325,0.0486375996599
0.33,0.0487148134702
0.335,0.0487961456857
0.34,0.0488767942234
0.345,0.048969864079
0.35,0.0490691653488
0.355,0.0491722158158
0.36,0.0492621905248
0.365,0.0493396334849
0.37,0.0494191827828
0.375,0.0495000969679
0.38,0.049578067091
0.385,0.0496552623113
0.39,0.0497152576568
0.395,0.0497964953643
0.4,0.0498868012056
0.405,0.0499712674139
0.41,0.0500460316996
0.415,0.050117936793
0.42,0.0501831281218
0.425,0.0502690227841
0.43,0.0503598995439
0.435,0.0504301218389
0.44,0.0504984533102
0.445,0.0505530173556
0.45,0.0506069196342
0.455,0.050681405
0.46,0.0507527174207
0.465,0.0508370438736
0.47,0.0509185858238
0.475,0.0510005203817
0.48,0.051072287903
0.485,0.0511405187349
0.49,0.0511834635359
0.495,0.0512407994314
0.5,0.0513021564499
0.505,0.0513641248158
0.51,0.05142288675
0.515,0.0514872399433
0.52,0.0515515452743
0.525,0.0515928507883
0.53,0.0516573162236
0.535,0.0517046858975
0.54,0.051768236084
0.545,0.0518150452281
0.55,0.0518429730759
0.555,0.0518922096514
0.56,0.0519420242981
0.565,0.0519951221296
0.57,0.0520515333862
0.575,0.0521174790565
0.58,0.0521824318614
0.585,0.0522394906365
0.59,0.0522806034531
0.595,0.0523251317517
0.6,0.0523573779117
0.605,0.0523852589711
0.61,0.0524252395495
0.615,0.0524698774728
0.62,0.0525375359611
0.625,0.0525853166378
0.63,0.0526223403499
0.635,0.0526523533497
0.64,0.0527051685179
0.645,0.0527453343914
0.65,0.0527988977546
0.655,0.0528550521469
0.66,0.0529101941776
0.665,0.0529690529189
0.67,0.0530260947231
0.675,0.0530740266426
0.68,0.0531183711514
0.685,0.0531677565388
0.69,0.0532047118175
0.695,0.0532420105133
0.7,0.0532828695284
0.705,0.0533202191956
0.71,0.0533510028067
0.715,0.05339489523
0.72,0.0534379769811
0.725,0.0534801070752
0.73,0.0535164052597
0.735,0.0535546756081
0.74,0.0535828105787
0.745,0.0536010117572
0.75,0.0536263783412
0.755,0.0536655679197
0.76,0.0536843749783
0.765,0.0537283640222
0.77,0.0537517583121
0.775,0.0537838862846
0.78,0.0537962495848
0.785,0.0538362253739
0.79,0.0538558060719
0.795,0.0538823163845
0.8,0.0539232674912
0.805,0.0539458048282
0.81,0.0539739652355
0.815,0.0540110796044
0.82,0.054040346876
0.825,0.0540670892268
0.83,0.054089835895
0.835,0.0541127971266
0.84,0.0541429552987
0.845,0.0541742109591
0.85,0.0541805056372
0.855,0.0541872778469
0.86,0.0542043753727
0.865,0.0542257293006
0.87,0.0542561471762
0.875,0.0542882569258
0.88,0.0543168200645
0.885,0.0543451104155
0.89,0.0543656279395
0.895,0.054395005797
0.9,0.0544249397641
0.905,0.0544542407975
0.91,0.0544741717547
0.915,0.0544838233391
0.92,0.0545015597571
0.925,0.0545313351168
0.93,0.0545530909975
0.935,0.0545565054814
0.94,0.0545757929412
0.945,0.0546029328732
0.95,0.0546174925581
0.955,0.0546301690744
0.96,0.0546561535372
0.965,0.0546628763545
0.97,0.0546954357461
0.975,0.0547007557619
0.98,0.0547168018024
0.985,0.0547290237558
0.99,0.0547497458435
0.995,0.0547679987655
1.0,0.0547891156399
1.005,0.0548035084416
1.01,0.0548382715516
1.015,0.0548482444939
1.02,0.0548839735294
1.025,0.0548957057794
1.03,0.0549161275958
1.035,0.0549537990425
1.04,0.054965245105
1.045,0.0549827933947
1.05,0.0550130871156
1.055,0.0550229985715
1.06,0.0550407074919
1.065,0.0550706733511
1.07,0.0550945774168
1.075,0.0551102889684
1.08,0.0551307609958
1.085,0.0551546668131
1.09,0.0551903455274
1.095,0.0552186173219
1.1,0.0552478062106
1.105,0.0552755134057
1.11,0.0553030457337
1.115,0.0553302915495
1.12,0.0553503552779
1.125,0.0553664634458
1.13,0.055389653232
1.135,0.0554140859347
1.14,0.055438879581
1.145,0.0554546309868
1.15,0.0554670430526
1.155,0.0554845212139
1.16,0.055503401866
1.165,0.0555228497128
1.17,0.0555410234477
1.175,0.0555384514865
1.18,0.0555470165676
1.185,0.0555635708515
1.19,0.055579905708
1.195,0.0555959168268
1.2,0.0556026395361
1.205,0.0556017029258
1.21,0.0556084094878
1.215,0.0556162563187
1.22,0.0556187917737
1.225,0.0556271371139
1.23,0.0556350932738
1.235,0.0556440093882
1.24,0.0556536434609
1.245,0.055656370055
1.25,0.055662619023
1.255,0.0556810453726
1.26,0.0556962328773
1.265,0.0557033058044
1.27,0.0557074097497
1.275,0.0557308972183
1.28,0.0557469380873
1.285,0.0557419671908
1.29,0.0557528673945
1.295,0.0557669567512
1.3,0.0557618907214
1.305,0.0557812717896
1.31,0.0557991128307
1.315,0.0557959525548
1.32,0.0558239945382
1.325,0.0558434055371
1.33,0.0558425227969
1.335,0.0558730604258
1.34,0.0558736194186
1.345,0.0558979349419
1.35,0.0559153687764
1.355,0.0559160972194
1.36,0.0559453104361
1.365,0.0559428559713
1.37,0.0559747548584
1.375,0.0559706892058
1.38,0.0559914901696
1.385,0.0559800776613
1.39,0.0560064082433
1.395,0.0559994513322
1.4,0.0560281375929
1.405,0.0560225309746
1.41,0.0560525849554
1.415,0.0560502000037
1.42,0.0560785712198
1.425,0.0560815955236
1.43,0.0560913811834
1.435,0.056119319464
1.44,0.0561154162277
1.445,0.0561298916384
1.45,0.0561134508299
1.455,0.0561160735878
1.46,0.0561363768171
1.465,0.0561288707862
1.47,0.0561514794075
1.475,0.05615379313
1.48,0.0561687239035
