# Value of 1 to indicate we must rescale to breaks
1
# Particle ID to identify what particle we use by Z. Taken from command line.
1
# Total LET value for curve
0.761966074316
# Average energy deposit at a given range. Distances um; energies in keV
# Input file name: Radial Energy_80MeV.csv
# Written at: 2016-11-21 13:05:45.929000
# r,Energy
0.0,0.0023586318011
0.005,0.00366553969921
0.01,0.00400737786017
0.015,0.00419784681399
0.02,0.00431625962789
0.025,0.00441197133129
0.03,0.00449939619129
0.035,0.00457536300323
0.04,0.0046428693307
0.045,0.00469978745063
0.05,0.00479034790043
0.055,0.00483487615875
0.06,0.00488970427536
0.065,0.00493861276369
0.07,0.00497670004487
0.075,0.00501532800205
0.08,0.00505439220041
0.085,0.00509228168976
0.09,0.0051246960469
0.095,0.00515136172053
0.1,0.0051784862958
0.105,0.00520658283417
0.11,0.00523138288908
0.115,0.0052586496007
0.12,0.00528432315407
0.125,0.00530748435706
0.13,0.00532871781035
0.135,0.00534849546303
0.14,0.00536819732604
0.145,0.00539192640237
0.15,0.00540598535723
0.155,0.00542582989619
0.16,0.0054486410632
0.165,0.00546805860234
0.17,0.00549300503922
0.175,0.00551351564601
0.18,0.00552703975197
0.185,0.00554093332101
0.19,0.00555654714277
0.195,0.00557320045504
0.2,0.00558717967478
0.205,0.00560193638325
0.21,0.00561714909399
0.215,0.00562860429874
0.22,0.00564321242074
0.225,0.00565641571848
0.23,0.00566276282879
0.235,0.00567551192126
0.24,0.00568510449643
0.245,0.00569468570489
0.25,0.00570872913115
0.255,0.00571996482025
0.26,0.00572856875124
0.265,0.00573644251793
0.27,0.00574911006825
0.275,0.00576282402605
0.28,0.0057730591416
0.285,0.00578240680114
0.29,0.00578907073199
0.295,0.0058011711356
0.3,0.0058112014229
0.305,0.00582204425743
0.31,0.00582960150607
0.315,0.00583448527477
0.32,0.00584164740153
0.325,0.0058530933814
0.33,0.00586237840993
0.335,0.00587083909607
0.34,0.00587712119236
0.345,0.00588994969686
0.35,0.00590365543299
0.355,0.00591052835087
0.36,0.00592020308187
0.365,0.00593257312889
0.37,0.00594078452041
0.375,0.00594828151545
0.38,0.00595676405317
0.385,0.00596719821827
0.39,0.00598293299239
0.395,0.00599359857469
0.4,0.00599860644991
0.405,0.00600751178344
0.41,0.00601456538489
0.415,0.00602656990406
0.42,0.00603619794193
0.425,0.00604422766383
0.43,0.00605240859245
0.435,0.00606200600286
0.44,0.00607179345416
0.445,0.0060784327589
0.45,0.00608378053928
0.455,0.00609037303493
0.46,0.00609272640013
0.465,0.00610107465901
0.47,0.00610802653064
0.475,0.0061166482752
0.48,0.00612410569395
0.485,0.00613020022383
0.49,0.00613606791385
0.495,0.0061423307625
0.5,0.006144401642
0.505,0.00614618578576
0.51,0.00615038658611
0.515,0.00615955200874
0.52,0.00616681448613
0.525,0.00616981904683
0.53,0.00617845792551
0.535,0.00618238536391
0.54,0.00619178284416
0.545,0.00619522601419
0.55,0.00619649104001
0.555,0.00620243159331
0.56,0.00620887821979
0.565,0.00621644426384
0.57,0.00622331756925
0.575,0.00622908160887
0.58,0.00623512741206
0.585,0.00624131641636
0.59,0.00624747914201
0.595,0.00625206642584
0.6,0.00625664471713
0.605,0.00626303722871
0.61,0.00626906719706
0.615,0.00627203478451
0.62,0.00628123522619
0.625,0.0062857382339
0.63,0.00629438616388
0.635,0.0062994090012
0.64,0.00630947438815
0.645,0.0063119696293
0.65,0.00631814193325
0.655,0.00632515815803
0.66,0.00632523958204
0.665,0.00632772773191
0.67,0.00633193855897
0.675,0.00634239050405
0.68,0.00635154107996
0.685,0.00635920628198
0.69,0.00636018611659
0.695,0.00636058757578
0.7,0.0063630354229
0.705,0.006369601013
0.71,0.00638032042926
0.715,0.00639037462452
0.72,0.0063971956394
0.725,0.00639403267854
0.73,0.00639360612373
0.735,0.00639541715988
0.74,0.00640330313217
0.745,0.00640934449026
0.75,0.00641333786351
0.755,0.00642057439331
0.76,0.00642048823096
0.765,0.0064278757786
0.77,0.00642886341126
0.775,0.00643536913706
0.78,0.00643546746631
0.785,0.00644263215129
0.79,0.00644324719984
0.795,0.00644539023591
0.8,0.00645236183084
0.805,0.00645326477296
0.81,0.00645689052175
0.815,0.00646499944098
0.82,0.00646874910063
0.825,0.00647207707339
0.83,0.00647624209585
0.835,0.00648068887708
0.84,0.00648595236803
0.845,0.00649191870005
0.85,0.00649134252905
0.855,0.00649063341638
0.86,0.00649206037536
0.865,0.00649401782519
0.87,0.0064950026116
0.875,0.00649640738733
0.88,0.00649790833512
0.885,0.00649973348574
0.89,0.00650234508503
0.895,0.00650835177577
0.9,0.00651278765733
0.905,0.00651700568358
0.91,0.00652172268071
0.915,0.00652477890991
0.92,0.00652793682006
0.925,0.00653425157498
0.93,0.00653912675641
0.935,0.00654087151507
0.94,0.00654569529948
0.945,0.00655172767244
0.95,0.0065544272394
0.955,0.0065596007058
0.96,0.0065673654374
0.965,0.00656799848205
0.97,0.00657661041895
0.975,0.0065783005866
0.98,0.00658534691767
0.985,0.00658844002795
0.99,0.00659394113806
0.995,0.00659774386886
1.0,0.00659958949413
1.005,0.00659966950054
1.01,0.00660682906439
1.015,0.00660619335634
1.02,0.00661222298934
1.025,0.00660839385211
1.03,0.00660879453914
1.035,0.00661476056303
1.04,0.00661376137951
1.045,0.00661636265122
1.05,0.00662538542044
1.055,0.00662573065291
1.06,0.00662840971112
1.065,0.00663394398046
1.07,0.00663612696016
1.075,0.00663547228402
1.08,0.0066370299978
1.085,0.00663920216576
1.09,0.00664553652392
1.095,0.00664927689691
1.1,0.00665363819431
1.105,0.00665770722774
1.11,0.00666165223247
1.115,0.00666546475114
1.12,0.00666836274352
1.125,0.00667063851097
1.13,0.00667448127942
1.135,0.00667884938624
1.14,0.00668313449522
1.145,0.00668498618815
1.15,0.00668809405536
1.155,0.00669136033886
1.16,0.006694710015
1.165,0.00669815561784
1.17,0.00670179854669
1.175,0.00670467582911
1.18,0.00670934441068
1.185,0.00671561988047
1.19,0.00672042090251
1.195,0.00672460315297
1.2,0.00672519601959
1.205,0.00672215950338
1.21,0.00672219151675
1.215,0.00672299766502
1.22,0.00672165224745
1.225,0.00672285663909
1.23,0.00672858155169
1.235,0.00673322333367
1.24,0.00673691816694
1.245,0.00673799971149
1.25,0.00673933477694
1.255,0.00674455149553
1.26,0.00674700723408
1.265,0.00674833133194
1.27,0.00674763513717
1.275,0.0067531786385
1.28,0.00675649562469
1.285,0.00675371869307
1.29,0.00675814276297
1.295,0.00676103979998
1.3,0.00675831335228
1.305,0.00676387070518
1.31,0.00676722613872
1.315,0.0067645095481
1.32,0.0067700740746
1.325,0.00677325566209
1.33,0.00677069935652
1.335,0.00677696230507
1.34,0.0067749776333
1.345,0.00678129064097
1.35,0.00678728164012
1.355,0.00678603769014
1.36,0.00679375294574
1.365,0.00679205121196
1.37,0.00679980378033
1.375,0.00679781929786
1.38,0.00680398235852
1.385,0.00680100125221
1.39,0.00680773678971
1.395,0.00680537358832
1.4,0.00681240927322
1.405,0.00681023498887
1.41,0.00681793434083
1.415,0.00681688777411
1.42,0.00682481077444
1.425,0.00682350865948
1.43,0.00682506943619
1.435,0.00683307412046
1.44,0.0068311269111
1.445,0.00683686624575
1.45,0.00683330854262
1.455,0.00683379487604
1.46,0.0068405383026
1.465,0.00683822522534
1.47,0.00684490691414
1.475,0.00684338056145
1.48,0.00684554735504
1.485,0.00685406439655
1.49,0.00685293802723
1.495,0.00685429494773
1.5,0.00686060183177
1.505,0.0068623964065
1.51,0.00686239236134
1.515,0.00686326576608
1.52,0.00687074744944
1.525,0.006868680403
1.53,0.00686980568215
1.535,0.00687464185153
1.54,0.00687788029257
1.545,0.00687747497409
1.55,0.00687971244789
1.555,0.00688318888347
1.56,0.0068902539896
1.565,0.00688915776811
1.57,0.00689075526136
1.575,0.0068928062402
1.58,0.00690118729487
1.585,0.00689896038572
1.59,0.00689962485532
1.595,0.00690096590985
1.6,0.00690265995313
1.605,0.00690465310134
1.61,0.00691279579637
1.615,0.00691156649063
1.62,0.00691314133533
1.625,0.00691547093494
1.63,0.00691773183645
1.635,0.00692006791965
1.64,0.00692248941618
1.645,0.00692514328875
1.65,0.00693384067185
1.655,0.00693271865023
1.66,0.00693462381468
1.665,0.00693683637764
1.67,0.00693914689047
1.675,0.00694152335254
1.68,0.00694395752152
1.685,0.0069464253142
1.69,0.00694894256458
1.695,0.00695151463115
1.7,0.00695516424314
1.705,0.00695828899885
1.71,0.00696127547859
1.715,0.00696420565206
1.72,0.00696708725364
1.725,0.00696994457722
1.73,0.00697276772899
1.735,0.00697541176959
1.74,0.00697834328824
1.745,0.00698115786577
1.75,0.00698393405185
1.755,0.00698666495704
1.76,0.00698933855647
1.765,0.00699191098547
1.77,0.00699423403244
1.775,0.00699528148839
1.78,0.00698894493786
1.785,0.00698665568588
1.79,0.00698552017306
1.795,0.00698496528689
1.8,0.00698477738833
1.805,0.00698484250882
1.81,0.00698509435957
1.815,0.00698549401792
1.82,0.0069837763551
1.825,0.00698363448004
1.83,0.00698675898288
1.835,0.00698843594205
1.84,0.00698995590253
1.845,0.00699140732154
1.85,0.00699283019551
1.855,0.00699425290088
1.86,0.00699628151116
1.865,0.00699272746472
1.87,0.00699872438732
1.875,0.00700169631817
1.88,0.00700422123518
1.885,0.00700649057065
1.89,0.00700849275016
1.895,0.00700629726061
1.9,0.00700795161345
1.905,0.00701054947745
1.91,0.00701160661361
1.915,0.00701290590702
1.92,0.00701381389256
1.925,0.00700922623442
1.93,0.00701437121987
1.935,0.00701667087023
1.94,0.00701852095797
1.945,0.00701985411211
1.95,0.00701504213975
1.955,0.00702044289957
1.96,0.0070228360634
1.965,0.0070245493993
1.97,0.00701985153491
1.975,0.00702552515315
1.98,0.00702821233079
1.985,0.00703029114574
1.99,0.00702588315181
1.995,0.00703384486361
2.0,0.00703965478539
2.005,0.0070432266539
2.01,0.00703910466908
2.015,0.00704699726478
2.02,0.00705090436029
2.025,0.00704658905268
2.03,0.00705348457572
2.035,0.0070575824655
2.04,0.00705951021427
2.045,0.00705349815491
2.05,0.00706003681261
2.055,0.00706275396117
2.06,0.00705755884384
2.065,0.00706447352517
2.07,0.00706756188747
2.075,0.00706250522893
2.08,0.00706943392457
2.085,0.00707281368233
2.09,0.00706854836267
2.095,0.00707661580022
2.1,0.00708051408325
2.105,0.00707543230765
2.11,0.00708342287081
2.115,0.00708684105111
2.12,0.00708190466908
2.125,0.00708987305316
2.13,0.00709122162135
2.135,0.00708905844814
2.14,0.00709610009135
2.145,0.00709091741797
2.15,0.00709886543299
2.155,0.00710228239643
2.16,0.00709717476493
2.165,0.00710519168952
2.17,0.00710010545388
2.175,0.00710784867288
2.18,0.00711121344081
2.185,0.00710473127359
2.19,0.0071064991026
2.195,0.00709956662423
2.2,0.00710420881218
2.205,0.00710081559322
2.21,0.00710229582781
2.215,0.00710518310379
2.22,0.00709974877706
2.225,0.00710540399314
2.23,0.00710014611489
2.235,0.0071058856427
2.24,0.00710059445362
2.245,0.00710579135206
2.25,0.00710409180529
2.255,0.00710482205875
2.26,0.0071083345386
2.265,0.00710367597761
2.27,0.00710936597265
2.275,0.00710456892252
2.28,0.0071106855632
2.285,0.00710577810279
2.29,0.00711186097616
2.295,0.007106787987
2.3,0.00711309426338
2.305,0.00710814979586
2.31,0.00711457126322
2.315,0.00710968868925
2.32,0.00711616809632
2.325,0.00711133515602
2.33,0.00711785314599
2.335,0.00711301355418
2.34,0.00711944338903
2.345,0.00711372669506
2.35,0.00711940648687
2.355,0.00711449917722
2.36,0.00712024574547
2.365,0.00711581055969
2.37,0.00711936884413
2.375,0.00711849896377
2.38,0.00711673324501
2.385,0.00712261156839
2.39,0.0071183722747
2.395,0.00712438761277
2.4,0.00711851552548
2.405,0.00712375598192
2.41,0.00711881304269
2.415,0.00712406513789
2.42,0.0071199310405
2.425,0.00711893701241
2.43,0.00712468224398
2.435,0.00712038727346
2.44,0.00712641919876
2.445,0.00712197051855
2.45,0.00712786340786
2.455,0.00712513517838
2.46,0.00712521856958
2.465,0.00713285612785
2.47,0.00712868270627
2.475,0.00713584308301
2.48,0.00713202322342
2.485,0.0071315784805
2.49,0.00713904177772
2.495,0.00713471791904
