# Value of 1 to indicate we must rescale to breaks
1
# Particle ID to identify what particle we use by Z. Taken from command line.
6
# Total LET value for curve
22.966585505
# Average energy deposit at a given range. Distances um; energies in keV
# Input file name: Radial Energy_CarbonRun1140MeV.csv
# Written at: 2019-04-11 09:31:22.256000
# r,Energy
0.0,0.06797703298958412
0.005,0.10111388783911895
0.01,0.11139089917965207
0.015,0.11729890420988062
0.02,0.12056183824335921
0.025,0.12332452420724699
0.03,0.12578363184826258
0.035,0.12791256343260884
0.04,0.12970902434188125
0.045,0.13112481796771014
0.05,0.13381259108655172
0.055,0.13503332725669204
0.06,0.13634871320918862
0.065,0.13752085906669778
0.07,0.13866405492944792
0.075,0.13984689466340244
0.08,0.1408734916480664
0.085,0.14190003231021212
0.09,0.14283434014191093
0.095,0.14376218468661367
0.1,0.14457390940863996
0.105,0.14537934076905606
0.11,0.146137999943721
0.115,0.14689103950089188
0.12,0.1476079259678726
0.125,0.14830903610810936
0.13,0.14901563403994675
0.135,0.14961715344863508
0.14,0.15021903260911798
0.145,0.15081075278874245
0.15,0.15137547457744163
0.155,0.15196943878975416
0.16,0.15253806687962418
0.165,0.15305052107296602
0.17,0.15356245024420684
0.175,0.15405327004537656
0.18,0.15448140393536364
0.185,0.15491044163333578
0.19,0.15537338703107137
0.195,0.15581535745893843
0.2,0.1562663232532894
0.205,0.1567002193125647
0.21,0.15711742077573734
0.215,0.15748757971936989
0.22,0.15789019315722616
0.225,0.15826460978429097
0.23,0.15865104868992164
0.235,0.15905571300151666
0.24,0.1593587324673005
0.245,0.15972499479988278
0.25,0.1601159165061776
0.255,0.16046121506598124
0.26,0.1608147661370459
0.265,0.16111958896976272
0.27,0.16135159964302326
0.275,0.16165863061575667
0.28,0.16192261297214072
0.285,0.16225083600182094
0.29,0.16257343368193686
0.295,0.1628917767541612
0.3,0.1631685468818881
0.305,0.16352314451698016
0.31,0.16384917389544754
0.315,0.16411758541662108
0.32,0.16437638247919723
0.325,0.16462047482382028
0.33,0.16489422437869675
0.335,0.16516492205680466
0.34,0.16538497679243147
0.345,0.16566230799840706
0.35,0.1659529016054787
0.355,0.16618975530226077
0.36,0.1664323016302253
0.365,0.16669889554445425
0.37,0.1669530392060054
0.375,0.16719427567848108
0.38,0.1674008906127328
0.385,0.16763665358658236
0.39,0.16790293894852104
0.395,0.16815467189485334
0.4,0.1683205246389677
0.405,0.16855957006637193
0.41,0.16871509231508286
0.415,0.16901777110162058
0.42,0.16923003944123985
0.425,0.16943702227087484
0.43,0.16965113496581544
0.435,0.16984436913349923
0.44,0.17004101766710822
0.445,0.17020886524466397
0.45,0.17035044475315547
0.455,0.17059147780236744
0.46,0.1707110180580033
0.465,0.17095681569170681
0.47,0.17110962556739243
0.475,0.1713378388253847
0.48,0.17153185063809992
0.485,0.1716745084063374
0.49,0.17178284476844768
0.495,0.17193146254917618
0.5,0.17207804870545446
0.505,0.172200787595457
0.51,0.17229491705887123
0.515,0.17247872074324258
0.52,0.172647587657514
0.525,0.17272977755405358
0.53,0.17298196599163682
0.535,0.17305879870240046
0.54,0.1733093447354011
0.545,0.17339682871902878
0.55,0.17357206829091282
0.555,0.17382691576695952
0.56,0.1739855436220605
0.565,0.1741290318422902
0.57,0.1742938077738968
0.575,0.17443162237060586
0.58,0.17458258619960446
0.585,0.17473922051182855
0.59,0.17489190212530709
0.595,0.174998235843777
0.6,0.17513454894382055
0.605,0.17535732061879242
0.61,0.17554229354709455
0.615,0.17559106889867257
0.62,0.1758383418896068
0.625,0.175938126911281
0.63,0.17614169452664794
0.635,0.1762317345756702
0.64,0.17650060950361512
0.645,0.1765641065347855
0.65,0.17674075757956645
0.655,0.17694890247646017
0.66,0.17702640015540577
0.665,0.1771562057305412
0.67,0.17729472951365918
0.675,0.1774643116428213
0.68,0.17758159777998703
0.685,0.1777236214610556
0.69,0.17778741283924157
0.695,0.1778689740681451
0.7,0.17794844815242963
0.705,0.17804564944821646
0.71,0.17813735766410901
0.715,0.17830982750828042
0.72,0.17845071917392538
0.725,0.178592399823043
0.73,0.1786729240925535
0.735,0.178774356928588
0.74,0.1789654643164924
0.745,0.17907597596757238
0.75,0.1791556133387943
0.755,0.1793570354185526
0.76,0.17935826862228085
0.765,0.17958326935883517
0.77,0.17960294583239242
0.775,0.17985029151663157
0.78,0.17988696146666536
0.785,0.18013807597632037
0.79,0.18016480600172005
0.795,0.18025541802656958
0.8,0.18050597623032624
0.805,0.18053464849264755
0.81,0.18063836861178792
0.815,0.18086745625737935
0.82,0.18096305304361418
0.825,0.1810531465478387
0.83,0.1811737063252019
0.835,0.18130468920727644
0.84,0.18146334682319773
