# Value of 1 to indicate we must rescale to breaks
1
# Particle ID to identify what particle we use by Z. Taken from command line.
7
# Total LET value for curve
131.884033967
# Average energy deposit at a given range. Distances um; energies in keV
# Input file name: Radial Energy_NitrogenRun240MeV.csv
# Written at: 2019-04-11 10:23:09.835000
# r,Energy
0.0,0.3839808034398024
0.005,0.5782877212180402
0.01,0.6388749116671528
0.015,0.6754210443816734
0.02,0.697547072632958
0.025,0.7164109826912268
0.03,0.7335423614942419
0.035,0.7481121083958665
0.04,0.760407738092123
0.045,0.7703419622864692
0.05,0.7873515302422515
0.055,0.7955370889475144
0.06,0.804189813863638
0.065,0.8128513910253802
0.07,0.8209847355396178
0.075,0.8286319860557098
0.08,0.8359323872725793
0.085,0.8427369759382547
0.09,0.8493326309459045
0.095,0.8553326614919906
0.1,0.8613283494845734
0.105,0.8667986603618393
0.11,0.872491559711922
0.115,0.8778670731609899
0.12,0.8827334327155958
0.125,0.8872545731176426
0.13,0.8920143399405679
0.135,0.8964996839232768
0.14,0.9008989657075357
0.145,0.905198071798584
0.15,0.9092872807426111
0.155,0.9130989633170161
0.16,0.9168486039575089
0.165,0.920510774282902
0.17,0.9238802533160535
0.175,0.9273866094676902
0.18,0.9305767616514662
0.185,0.9338548396795681
0.19,0.937050431660046
0.195,0.9404602656204047
0.2,0.9437147293286695
0.205,0.9465632023977596
0.21,0.9498162303638005
0.215,0.9527881698978673
0.22,0.9554925609568701
0.225,0.958211881042201
0.23,0.9609222593402426
0.235,0.9636312535808716
0.24,0.9660808534633807
0.245,0.9685628545613588
0.25,0.9711102238860404
0.255,0.9733987247202461
0.26,0.9757384803896251
0.265,0.977998991854481
0.27,0.9804654330615749
0.275,0.9827278680572114
0.28,0.9849092002718259
0.285,0.9873825931940682
0.29,0.9895024490794475
0.295,0.9917345356092336
0.3,0.9934420940998138
0.305,0.9956108204238978
0.31,0.9981227666851815
0.315,1.0001840651896592
0.32,1.0022145651195988
0.325,1.0042130327958403
0.33,1.0062675569402328
0.335,1.0082884014545581
0.34,1.0099944528082379
0.345,1.012066111594221
0.35,1.0142403857138427
0.355,1.0162266265981623
0.36,1.0181389663676021
0.365,1.0201288081233266
0.37,1.0219234069259602
0.375,1.0236415155082357
0.38,1.025457654641848
0.385,1.027279173264065
0.39,1.0289018227103635
0.395,1.0308075070930318
0.4,1.0324493713942648
0.405,1.0343872806943868
0.41,1.0357437878058633
0.415,1.037670025610844
0.42,1.0389855450973218
0.425,1.0403463277230618
0.43,1.0418147195841307
0.435,1.043401173369354
0.44,1.0450336594530303
0.445,1.0461941095885479
0.45,1.0471910738567742
0.455,1.0491638340917113
0.46,1.0504784606880677
0.465,1.0521686270431962
0.47,1.0529666678864968
0.475,1.054445483444051
0.48,1.0556702636999948
0.485,1.0567603810502773
0.49,1.0581939596455157
0.495,1.0596314142652186
0.5,1.0610351044003312
0.505,1.0622242436614968
0.51,1.0630894345081485
0.515,1.0643277909431208
0.52,1.06561544683794
0.525,1.066297192158226
0.53,1.0681422334497395
0.535,1.0689122579587234
0.54,1.0708875798293658
0.545,1.0716640815605276
0.55,1.0726699054943598
0.555,1.074342635068385
0.56,1.075516481733512
0.565,1.0766204577389276
0.57,1.077855845976481
0.575,1.0790018026897048
0.58,1.0802192835692388
0.585,1.0815224870091549
0.59,1.0829917419492037
0.595,1.084010843740503
0.6,1.085064447506688
0.605,1.0865716477796117
0.61,1.0879003663474742
0.615,1.0882285946340715
0.62,1.0898725460104777
0.625,1.0906091626392524
0.63,1.0921803158230545
0.635,1.0930012582535276
0.64,1.0949658759080794
0.645,1.0954335672842268
0.65,1.096703940130461
0.655,1.098188929199563
0.66,1.0988279593325312
0.665,1.0998213449513365
0.67,1.100904945167241
0.675,1.1021833685344942
0.68,1.1031456526324332
0.685,1.1042859512484429
0.69,1.1052156049831243
0.695,1.1063039539521282
0.7,1.1072184673941896
0.705,1.1079455121509763
0.71,1.1082725080034357
0.715,1.109378113428768
0.72,1.110366469167012
0.725,1.1115435222633834
0.73,1.1122202992771322
0.735,1.113037199764611
0.74,1.114457005299486
0.745,1.115297810596165
0.75,1.115955335274239
0.755,1.1174498663108445
0.76,1.1175581364578289
0.765,1.1192153745098263
0.77,1.1194310402404923
0.775,1.1209414683123973
0.78,1.121022833430754
0.785,1.1226514435489838
0.79,1.1228207809393969
0.795,1.123509475178991
0.8,1.1251824726787192
0.805,1.1254384202956333
0.81,1.126285149913134
0.815,1.1281210832139557
0.82,1.1289659396999565
0.825,1.1296927937342625
0.83,1.1304488722915236
0.835,1.1312023763918957
0.84,1.1322581120296094
0.845,1.133538336811723
0.85,1.1341203168729481
0.855,1.134639635950577
0.86,1.1353737693082036
0.865,1.1361625552192647
0.87,1.1369645494990341
0.875,1.1377899513546035
0.88,1.1384865925632406
0.885,1.1391861156936227
0.89,1.1397637562680194
0.895,1.1411047368736342
0.9,1.1421659379938633
0.905,1.1431786618239335
0.91,1.1441899556800676
0.915,1.1447327768589588
0.92,1.1453820206998044
0.925,1.146806436146131
0.93,1.147873712198893
0.935,1.1481569670634482
0.94,1.1491902074322558
0.945,1.1505043241876345
0.95,1.1509620183254237
0.955,1.1513144623642566
0.96,1.1524501025969245
0.965,1.15221062569423
0.97,1.153746273906425
0.975,1.1537422665698691
0.98,1.1547975308730398
0.985,1.1551504714951348
0.99,1.1560502592375221
0.995,1.156675247176062
1.0,1.1573724233347316
1.005,1.157532681386695
1.01,1.1591677477184523
1.015,1.159050231784476
1.02,1.160602980769425
1.025,1.1602879242565836
1.03,1.1606649685338217
1.035,1.1622757982074048
1.04,1.1621321832084024
1.045,1.1625138362965062
1.05,1.1640142054303386
1.055,1.1638551845671117
1.06,1.164281518412281
1.065,1.165392624037706
1.07,1.166229134307142
1.075,1.1665095468191622
1.08,1.1670757376351693
1.085,1.1677021392178315
1.09,1.1692504599786937
1.095,1.1696018958811618
1.1,1.1699971223559789
1.105,1.170574374668652
1.11,1.171193815239419
1.115,1.1718269456775008
1.12,1.172361498497967
1.125,1.1728412343543786
1.13,1.1736165363801438
1.135,1.1744837210319505
1.14,1.1753307069822174
1.145,1.1756255530742306
1.15,1.176119215827756
1.155,1.1766920093482902
1.16,1.1772934311847594
1.165,1.1779157316527893
1.17,1.1785495076841639
1.175,1.1786611135181133
1.18,1.1792848198800565
1.185,1.1803285107071793
1.19,1.1811319465267553
1.195,1.1818823486333265
1.2,1.1825153848594783
1.205,1.1830692272061316
1.21,1.183692197976828
1.215,1.1843200922519557
1.22,1.1842946949815738
1.225,1.184797761601392
1.23,1.1859070265483096
1.235,1.1867474070959394
1.24,1.1875122104223421
1.245,1.1877100134332401
1.25,1.1879875921222338
1.255,1.1891927341204207
1.26,1.1899615678351596
1.265,1.1903663677000145
1.27,1.1902711620564057
1.275,1.1916210216314997
1.28,1.1924478678593597
1.285,1.191892124348951
1.29,1.193228974259959
1.295,1.1940809604743507
1.3,1.1935387295441515
1.305,1.1949734850007394
1.31,1.1958654407639298
1.315,1.19530574449337
1.32,1.1968833536824681
1.325,1.197791766554701
1.33,1.1972435242250035
1.335,1.1988555437106756
1.34,1.198410802369737
1.345,1.1999285558870667
1.35,1.2007804341166624
1.355,1.2002448208284149
1.36,1.2018282837235337
1.365,1.201295524304344
1.37,1.2029388160322703
