# Value of 1 to indicate we must rescale to breaks
1
# Particle ID to identify what particle we use by Z. Taken from command line.
7
# Total LET value for curve
167.707830929
# Average energy deposit at a given range. Distances um; energies in keV
# Input file name: Radial Energy_NitrogenRun180MeV.csv
# Written at: 2019-04-11 10:22:25.017000
# r,Energy
0.0,0.49966113481109914
0.005,0.755068435268522
0.01,0.8349601283008845
0.015,0.8838072103518375
0.02,0.9143305732469035
0.025,0.9397060967652707
0.03,0.9625107398948184
0.035,0.9823230753348281
0.04,0.999029521280525
0.045,1.0130854987661344
0.05,1.0365015254482763
0.055,1.0484582839677568
0.06,1.0604267860872727
0.065,1.0717319217321974
0.07,1.0830740884074022
0.075,1.0936425828548924
0.08,1.1031844638983161
0.085,1.1125888122811922
0.09,1.1215549931196562
0.095,1.129777589701799
0.1,1.1379969898523925
0.105,1.1458246929263196
0.11,1.1533408504997456
0.115,1.1605824002799214
0.12,1.167068613119805
0.125,1.173572223008291
0.13,1.1805931585214737
0.135,1.1867469735561977
0.14,1.1926623246751136
0.145,1.1986194442311642
0.15,1.2037488498453153
0.155,1.2090041635103894
0.16,1.2137072689737205
0.165,1.2182369498970997
0.17,1.223018649637907
0.175,1.2276754845232878
0.18,1.232283590568097
0.185,1.2371208219722734
0.19,1.241627847237693
0.195,1.2464809096895006
0.2,1.2504494663723262
0.205,1.2543908931740386
0.21,1.2587721557837481
0.215,1.263031683531092
0.22,1.267099578910584
0.225,1.2708370615411475
0.23,1.2742953436697173
0.235,1.2778790172306806
0.24,1.2812548570072055
0.245,1.2846698333505326
0.25,1.2880225577061895
0.255,1.291046113199234
0.26,1.294217527525666
0.265,1.2973829749864012
0.27,1.300679879715206
0.275,1.3043775853309236
0.28,1.307394939902883
0.285,1.310618571471002
0.29,1.313639067956367
0.295,1.3166172410900703
0.3,1.319402202338257
0.305,1.3226561736031215
0.31,1.3254274692741688
0.315,1.3281892227519503
0.32,1.3309340847433693
0.325,1.3335068149132534
0.33,1.3364363951219338
0.335,1.3393845348067561
0.34,1.3420059783736575
0.345,1.344561867178172
0.35,1.3471215579893958
0.355,1.3493258026132948
0.36,1.3518235032624362
0.365,1.3547077131794099
0.37,1.3568279425335918
0.375,1.3588134214015886
0.38,1.3610870624315636
0.385,1.363497312530916
0.39,1.366031363106323
0.395,1.3684473331956726
0.4,1.3701773126135266
0.405,1.3726227036891092
0.41,1.374512455480391
0.415,1.3771837240995777
0.42,1.3791560234316707
0.425,1.3809651739857622
0.43,1.3828837178254463
0.435,1.3849263953380007
0.44,1.3870649908479926
0.445,1.3890886334755947
0.45,1.3909705132177885
0.455,1.393615413969878
0.46,1.3952919653922484
0.465,1.3979657044122715
0.47,1.399862920570007
0.475,1.4022954907578717
0.48,1.4041833684936535
0.485,1.4058291521639021
0.49,1.4070607810508555
0.495,1.4087037221994525
0.5,1.4105406238950537
0.505,1.4121839129616973
0.51,1.4137815479800286
0.515,1.4162826288136015
0.52,1.4183758849717598
0.525,1.418474621852912
0.53,1.4205328121151857
0.535,1.421530567572353
0.54,1.424172300010339
0.545,1.4252838751097932
0.55,1.4269728450377357
0.555,1.429329291451948
0.56,1.4305060476025533
0.565,1.4313014481132764
0.57,1.432626254886963
0.575,1.4343352962705749
0.58,1.436062450763242
0.585,1.437792045877438
0.59,1.439609324874899
0.595,1.4409329822151415
0.6,1.442330359255356
0.605,1.4443400056564968
0.61,1.4461023975961882
0.615,1.4466549865249165
0.62,1.448887757768476
0.625,1.4499103468003491
0.63,1.4517843363698426
0.635,1.4527386429233504
0.64,1.4551930360090093
0.645,1.4558542935992986
0.65,1.4575433226665717
0.655,1.4594646183881788
0.66,1.4601873545324169
0.665,1.4613897224216401
0.67,1.4627717037972652
