# Value of 1 to indicate we must rescale to breaks
1
# Particle ID to identify what particle we use by Z. Taken from command line.
2
# Total LET value for curve
16.8825540215
# Average energy deposit at a given range. Distances um; energies in keV
# Input file name: Radial Energy_HeliumRun40MeV.csv
# Written at: 2019-04-11 10:50:29.727000
# r,Energy
0.0,0.05295195723574591
0.005,0.0793291213225249
0.01,0.08747584492191768
0.015,0.09245238117026533
0.02,0.09573752151533547
0.025,0.09843636150297772
0.03,0.10078293942468375
0.035,0.10288095632174528
0.04,0.10470477419153963
0.045,0.10621986754751107
0.05,0.1086268206994854
0.055,0.10981293186941118
0.06,0.1110759744399575
0.065,0.11230957607358907
0.07,0.11348806199474769
0.075,0.11464797485171371
0.08,0.11574752241154995
0.085,0.11670983792344768
0.09,0.11763153542527342
0.095,0.11861503582962445
0.1,0.11949876606627735
0.105,0.120356870197
0.11,0.12113550503561306
0.115,0.12194442139789799
0.12,0.12269862323637576
0.125,0.12343567282127017
0.13,0.12409508615808361
0.135,0.12474304545106271
0.14,0.12535624811953694
0.145,0.1259859242958555
0.15,0.12663029369161993
0.155,0.12718691460764261
0.16,0.12769927833869896
0.165,0.128237308913597
0.17,0.12879020239002614
0.175,0.12927603836665608
0.18,0.12975641933315105
0.185,0.13029532627392232
0.19,0.1308071893935684
0.195,0.13125495675200202
0.2,0.13168541464326383
0.205,0.1321573230200555
0.21,0.13264220417794004
0.215,0.133093220583824
0.22,0.13357584815066254
0.225,0.13401702024279316
0.23,0.1344591624360012
0.235,0.13492365464242992
0.24,0.1353238941042679
0.245,0.13573587204725227
0.25,0.13610176561948129
0.255,0.13644896975532086
0.26,0.13681523892221284
0.265,0.13717183158591403
0.27,0.13750998364080405
0.275,0.137830043108128
0.28,0.13816223864269314
0.285,0.13852465935866748
0.29,0.13884812684219167
0.295,0.13916564636181128
0.3,0.13946527772879838
0.305,0.13980775646559435
0.31,0.1401554556363906
0.315,0.14041853561709472
0.32,0.1407007270086791
0.325,0.1410223425578477
0.33,0.1413517506314869
0.335,0.14167143368139007
0.34,0.1419383656391113
0.345,0.1422178105294441
0.35,0.14249934330718286
0.355,0.14271602900039448
0.36,0.1429671758540637
0.365,0.14324291279925383
0.37,0.1434779548161432
0.375,0.1437093636671818
0.38,0.14397482512123086
0.385,0.1442395184088006
0.39,0.14447878503624387
0.395,0.14473795247699375
0.4,0.14496204413676766
0.405,0.14521226489825054
0.41,0.14540983118010178
0.415,0.14567111225540938
0.42,0.14588616692393602
0.425,0.1461105819701832
0.43,0.146349412726935
0.435,0.14659441964430367
0.44,0.14684393701059134
0.445,0.14703299663037211
0.45,0.14720651847678076
0.455,0.14745378058113204
0.46,0.14763136100237761
0.465,0.14786134128734388
0.47,0.14801225150138292
0.475,0.14824245545694492
0.48,0.1484700918779785
0.485,0.14867239378176828
0.49,0.1488914436219964
0.495,0.1491141529531476
0.5,0.1493036568720052
0.505,0.14947658595168192
0.51,0.14963968728921317
0.515,0.1498537601645692
0.52,0.1500676389277459
0.525,0.15020591400266434
0.53,0.15047065015974376
0.535,0.15060705013132084
0.54,0.15086734660785267
0.545,0.1510089500522377
0.55,0.15117786735612251
0.555,0.15141462183747365
0.56,0.15159364532290426
0.565,0.15175827026541328
0.57,0.15193629245744816
0.575,0.15204946654076532
0.58,0.15218767183534773
0.585,0.15233740106830282
0.59,0.15247172782268403
0.595,0.1525909444946589
0.6,0.1527242972271334
0.605,0.15291560840478224
0.61,0.15308647180531332
0.615,0.153160175405976
0.62,0.15337298751611286
0.625,0.15348395030324907
0.63,0.1536366099116818
0.635,0.15372014683419166
0.64,0.15393730391530336
0.645,0.15403207548547881
0.65,0.1542141732415345
0.655,0.1544070725556624
0.66,0.15448935875478711
0.665,0.15461415559732947
0.67,0.15476286544353265
0.675,0.1549402743623154
0.68,0.15509167528246695
0.685,0.15525651287841602
0.69,0.1553971377337167
0.695,0.15555253375251096
0.7,0.1556942909440768
0.705,0.15582101867130335
0.71,0.15591388832135897
0.715,0.15607944264502702
0.72,0.15622941919547623
0.725,0.1563440217567805
0.73,0.15642635512640146
0.735,0.15653731079703254
0.74,0.1567452241226765
0.745,0.1568875913795271
0.75,0.15700312450027346
0.755,0.15720951662172153
0.76,0.15723666047981188
0.765,0.1574536714750014
0.77,0.15750876272928951
0.775,0.15773385514711924
0.78,0.1577938569396975
0.785,0.15803083683753066
0.79,0.15808200536147843
0.795,0.1581590171874427
0.8,0.15835411261827168
0.805,0.15839661344217668
0.81,0.1584859616369011
0.815,0.15863845003028676
0.82,0.15872585123063468
0.825,0.15880020010661644
0.83,0.15890790959863632
0.835,0.1590328920522086
0.84,0.15917892368472097
0.845,0.15933442618143304
0.85,0.1593812193853111
0.855,0.15942410547459074
0.86,0.15950303065687993
0.865,0.15959227449917396
0.87,0.15968475752141795
0.875,0.15978126824307115
0.88,0.15986736560872622
0.885,0.15995534547199294
0.89,0.16000174122777636
0.895,0.16011623875103592
0.9,0.16022715053669614
