# Value of 1 to indicate we must rescale to breaks
1
# Particle ID to identify what particle we use by Z. Taken from command line.
2
# Total LET value for curve
84.6678734732
# Average energy deposit at a given range. Distances um; energies in keV
# Input file name: Radial Energy_HeliumRun6MeV.csv
# Written at: 2019-04-11 10:46:11.547000
# r,Energy
0.0,0.3159199187074154
0.005,0.5779465176428373
0.01,0.6450872744218775
0.015,0.6887656080603747
0.02,0.7192930215463169
0.025,0.7423292139546882
0.03,0.760610986754434
0.035,0.7751862542896297
0.04,0.7865707873312191
0.045,0.7961031056895397
0.05,0.8071722569447134
0.055,0.8128318322086061
0.06,0.8172904154456064
0.065,0.8213415417321848
0.07,0.824592466939988
0.075,0.8271221610628332
0.08,0.8290164254530072
0.085,0.830257700123857
0.09,0.8313952996702131
0.095,0.8321326778336255
0.1,0.8325809900252439
0.105,0.8329175648588047
0.11,0.8329830463996118
0.115,0.8327935474939785
0.12,0.8323855308944477
0.125,0.8319298891544442
0.13,0.8314424190732738
0.135,0.8308638037116819
0.14,0.8302895559655877
0.145,0.8298479011171557
0.15,0.8294699288671981
0.155,0.8290137197686084
0.16,0.8284939819377208
0.165,0.8278847017591833
0.17,0.8272682024782341
0.175,0.8267468284682317
0.18,0.8262469395314378
0.185,0.8257333337963203
0.19,0.8252860057614111
0.195,0.8249415288216881
0.2,0.8245927858822721
0.205,0.82426736707898
0.21,0.8240116969404948
0.215,0.8237639915612512
0.22,0.8234793902844383
0.225,0.8232943758420769
0.23,0.8231329366935912
0.235,0.8229542295493694
0.24,0.822851283089043
0.245,0.8226765841805825
0.25,0.8224922419500481
0.255,0.8223740962192132
0.26,0.8223420861883755
0.265,0.8223541431190842
0.27,0.8223420951621772
0.275,0.8223264240096436
0.28,0.8222628469654769
0.285,0.8222082461570688
0.29,0.8222039445222125
0.295,0.8222686250466948
0.3,0.8223040716417273
0.305,0.8223187104278122
0.31,0.8222987943889862
0.315,0.8223438097070292
0.32,0.8223839941547926
0.325,0.8223822424173569
0.33,0.8224407331847129
0.335,0.8225153537997706
0.34,0.8225838770928654
0.345,0.822664874069756
0.35,0.8227504548688391
0.355,0.8228104236581784
0.36,0.8228621921291732
0.365,0.8228944946182527
0.37,0.8229087744678953
0.375,0.8229404549734765
0.38,0.8230472598109896
0.385,0.8231354365400433
0.39,0.8231706702125363
0.395,0.8231923367189302
0.4,0.8231760440204635
0.405,0.8232395218633789
0.41,0.8233355413702003
0.415,0.8234533698600208
0.42,0.8235759881993692
0.425,0.8237110032617049
0.43,0.8238565432023295
0.435,0.8240230386762492
0.44,0.8241953520452446
0.445,0.8243541337909682
0.45,0.8245041729124134
0.455,0.8245995615219084
0.46,0.8246609904280264
0.465,0.824794523502671
0.47,0.824951284751023
0.475,0.825076056425193
0.48,0.8251449290703816
0.485,0.8252463809597587
0.49,0.8253800375871521
0.495,0.8255215033364497
0.5,0.825704233062747
0.505,0.8258847638073209
0.51,0.8260220228730085
0.515,0.8261431776162116
0.52,0.8262953674700798
0.525,0.8265012573785103
0.53,0.8267118997159789
0.535,0.8268872005414767
0.54,0.8270846099701704
0.545,0.8272404892257731
0.55,0.8273476275160949
0.555,0.8275000024625832
0.56,0.8277282924651356
0.565,0.8280054614612375
0.57,0.8282353885659255
0.575,0.828429495354082
0.58,0.8286231998066199
0.585,0.8288079364335865
0.59,0.8289714118844347
0.595,0.8291395917039194
0.6,0.8293183439156687
0.605,0.8295188653273149
0.61,0.8297108875989933
0.615,0.8298939799679562
0.62,0.8301135228343407
0.625,0.8302922243025465
0.63,0.8304391077703871
0.635,0.8305684465678649
0.64,0.8307310444781422
0.645,0.8307967175946844
0.65,0.8308973165463034
0.655,0.8310206748317864
0.66,0.8311148200097047
0.665,0.8312268921320148
0.67,0.8313505264885404
0.675,0.8314740914400691
0.68,0.8315960637491463
0.685,0.8317240615193082
0.69,0.8318207515004705
0.695,0.8319160237708868
0.7,0.8320222874110778
0.705,0.8321063678730184
0.71,0.8321613555888694
0.715,0.8322610372487538
0.72,0.8323892595740935
0.725,0.8326202862049985
0.73,0.8327998531835528
0.735,0.8329636540505454
0.74,0.8331145332139929
0.745,0.833243221973564
0.75,0.8333725054032246
0.755,0.8335060120999841
0.76,0.8335635902147277
0.765,0.8336866488744356
0.77,0.8337774845762986
0.775,0.8338971314118391
0.78,0.8339804035564755
0.785,0.8341076554893175
0.79,0.8341690698660911
0.795,0.8341473414415056
0.8,0.8341923979622439
0.805,0.8342217648081194
0.81,0.8342295260080153
0.815,0.8342096937056112
0.82,0.8342205131534289
0.825,0.8342459541079053
0.83,0.8343001878016942
0.835,0.8343724727650524
0.84,0.8344462632250781
0.845,0.834520810893036
0.85,0.8345624535053304
0.855,0.834605913915588
0.86,0.8346641699312456
0.865,0.8347288446433079
0.87,0.8347983077465458
0.875,0.8348730788243361
0.88,0.8349468954058095
0.885,0.8350234061132942
0.89,0.8351004806695822
0.895,0.8351971909948814
0.9,0.8352893191432711
0.905,0.8353783935457377
0.91,0.8354453531485332
0.915,0.8354931578090902
0.92,0.8355590856508371
0.925,0.8356507660495102
0.93,0.8357524553564032
0.935,0.835866854144075
0.94,0.8359826656614378
0.945,0.8361041530767584
0.95,0.8361969671997913
0.955,0.8362992220960542
